source_id,source_title,source_type,declared_e3plus_edge_count,exclusively_supported_removed_edge_count,lost_observed_actor_count,comparison_unit,research_status,display_tier,claim_status,review_status,frontend_eligibility,interpretation_limit,removed_edge_rank_desc
S064,NGO非戦ネット 辺野古県民投票結果の尊重を求める声明,ngo_statement,1,1,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",41
S108,在日米軍関係者によって繰り返される性的暴行事件に関する抗議・要請,organization_action_record,2,1,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",42
S115,特定非営利活動法人 宮古島 海の環境ネットワーク,organization_site,1,1,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",43
S201,琉球新報―女団協、米軍性暴力を巡る県民大会を呼び掛け,local_news,4,1,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",44
S234,連合2024平和行動in沖縄を開催,organization_action_record,4,1,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",45
S241,宮古島環境クラブ（MEC）の活動とは？,organization_site,1,1,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",46
S242,法人概要｜宮古島 海の環境ネットワーク,organization_site,1,1,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",47
S283,沖縄県民投票条例へ 新婦人が署名開始,party_news,3,1,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",48
S001,沖縄県NPOプラザ,official_portal,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",49
S002,令和６年度 NPO等との協働実績調査,official_data,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",50
S006,OEJP 71 organizations MMC request,international_advocacy,5,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",51
S007,The Plight of the Okinawa Dugong,academic_article,7,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",52
S008,ジュゴン保護 県内外71団体が米海洋哺乳類委員会に要請,local_news,5,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",53
S010,与那国町住民投票 自衛隊配備 結果は「賛成」多数,local_news,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",54
S011,与那国住民投票 陸自配備を容認　賛成632票、反対445票,local_news,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",55
S012,与那国駐屯地,official_defense,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",56
S013,令和4年版防衛白書 与那国と台湾,official_defense,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",57
S014,与那国町長期営農計画,local_official,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",58
S015,与那国に自衛隊いらない／配備反対の意見広告呼びかけ,party_news,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",59
S018,石垣市 住民投票条例案 市議会で否決,local_news,3,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",60
S019,有効署名１万４千筆超　２０日に条例制定請求　住民投票、来月の議会で審議　石垣陸自配備,local_news,3,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",61
S024,台湾有事に備え 南西諸島の軍事化に懸念,organization_site,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",62
S035,内閣府NPO法人ポータル,official_portal,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",63
S041,AWWA / OESC / NOSCO official sites and DVIDS reports,organization_site,3,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",64
S044,Inoue Masamichi: Okinawa and the U.S. Military,academic_article,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",65
S045,辺野古新基地 土砂投入開始,local_news,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",66
S046,NACSJ 辺野古・大浦湾の生物多様性報告,ngo_statement,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",67
S049,ヘリ基地反対協議会 公式サイト,organization_site,2,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",68
S050,ヘリ基地反対協議会 Wikipedia,encyclopedia,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",69
S051,石垣市住民投票を求める会 公式サイト,organization_site,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",70
S052,与那国イソバの会 ブログ,organization_blog,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",71
S053,OESC donates $3250 to USO Okinawa,news,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",72
S054,OESC ProPublica Nonprofit Explorer,nonprofit_record,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",73
S056,U.S. Consulate Naha Okinawa Youth Council NOFO PDF,grant_document,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",74
S057,ジュゴン保護キャンペーンセンター公式サイト,organization_site,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",75
S058,IUCN member page: Save the Dugong Campaign Center,ngo_directory,2,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",76
S059,GEOC団体情報: ジュゴン保護キャンペーンセンター,ngo_directory,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",77
S060,Earthjustice 2003 Okinawa Dugong lawsuit press release,legal_international,7,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",78
S061,JELF Okinawa Dugong NHPA lawsuit plaintiff material,legal_source,2,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",79
S062,Earthjustice Okinawa Dugong case page,legal_international,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",80
S063,琉球新報 用語辞典 ジュゴン保護基金委員会,encyclopedia,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",81
S065,NGO非戦ネット 公式サイト,organization_site,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",82
S066,アーユス NGO非戦ネット 2015 活動紹介,ngo_report,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",83
S067,JVC NGO非戦ネット OSA反対声明 2023,ngo_statement,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",84
S068,沖縄タイムス 日米の合同演習 市民が中止要請 与那国イソバの会,local_news,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",85
S069,週刊金曜日 自衛隊配備賛否を問う与那国島住民投票 反対派は選挙過程も疑問視,magazine_news,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",86
S070,赤旗 与那国 住民投票へ 条例案可決,party_news,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",87
S071,与那国町住民投票条例（平成26年与那国町条例第25号／平成27年条例第1号改正、失効）,legal_database,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",88
S072,DVIDS American Women's Welfare Association celebrates 40 years,military_news,2,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",89
S073,AWWA official Facebook American Welfare & Works Association,organization_social,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",90
S074,Cause IQ American Welfare and Works Association EIN 98-0227149,nonprofit_record,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",91
S075,Kadena Officers' Spouses' Club charity page,organization_site,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",92
S076,Kadena Officers Spouses Club ProPublica Nonprofit Explorer,nonprofit_record,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",93
S077,USO Okinawa AWWA grant to USO Kinser,organization_story,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",94
S078,Ryukyu Shimpo English AWWA donated 800 million yen over 40 years,local_news_english,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",95
S079,MOSCO official site,organization_site,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",96
S080,Marine Officers Spouses Club Okinawa ProPublica Nonprofit Explorer,nonprofit_record,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",97
S081,Army on Okinawa Gift Shop Okinawa Hai,community_site,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",98
S082,Grants.gov Okinawa Youth Council Program opportunity,grant_document,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",99
S083,FederalGrants Okinawa Youth Council Program listing,grant_database,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",100
S084,GrantedAI Okinawa Youth Council Program expired listing,grant_database,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",101
S085,NED FY2024 Asia Grant Listing PDF,grant_listing,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",102
S086,NED 2024 Grant Listings entry page,grant_listing,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",103
S087,Peace Winds Japan USAID funding for West Japan Floods and Hokkaido Earthquake,organization_report,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",104
S088,Peace Winds America Peace Winds in Japan disaster relief overview,organization_site,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",105
S089,Pro Public official site,organization_site,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",106
S090,FoE International member page Nepal Pro Public,ngo_directory,1,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",107
S091,IUCN member page Pro Natura / Friends of the Earth Switzerland,ngo_directory,2,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",108
S092,FoE International member page Switzerland Pro Natura,ngo_directory,2,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",109
S093,Okinawa Dugong v Rumsfeld docket USCOURTS-cand-3_03-cv-04350,court_record,3,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",110
S094,AWWA donates wheelchair van to Yomitan Quegoen,military_news,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",111
S095,特定非営利活動法人 沖縄NGOセンター（ONC）公式サイト,organization_site,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",112
S096,外務省 NGO相談員リスト 令和7年度,official_portal,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",113
S097,USO Okinawa Sponsors page,organization_site,0,0,0,remove source support; edge survives if any stated source remains,research_only,research,candidate,ai_seeded,not_frontend_ready,"Source dependency of encoded E3/E4 support, not disappearance of an actor, issue, activity or social relation.",114
