actor_id,actor_name,membership_change,old_anchor_selection_evidence_status,current_anchor_selection_evidence_status,old_active_issue_edge_count,current_active_issue_edge_count,old_active_anchor_issue_edge_count,current_active_anchor_issue_edge_count,research_status,claim_status,review_status,frontend_eligibility,central_writeback,interpretation_limit
A102,全国公害弁護団連絡会議,retained,at_least_one_human_reviewed_anchor,at_least_one_human_reviewed_anchor,4,4,2,2,research_only,candidate_analysis,ai_seeded,not_frontend_ready,no,"Mechanical membership in a research comparison selected by anchor issue edges; not a political identity, alliance, or census."
A103,全国基地爆音訴訟原告団連絡会議,retained,at_least_one_human_reviewed_anchor,at_least_one_human_reviewed_anchor,4,4,3,3,research_only,candidate_analysis,ai_seeded,not_frontend_ready,no,"Mechanical membership in a research comparison selected by anchor issue edges; not a political identity, alliance, or census."
A104,普天間基地爆音訴訟弁護団,retained,at_least_one_human_reviewed_anchor,at_least_one_human_reviewed_anchor,4,4,3,3,research_only,candidate_analysis,ai_seeded,not_frontend_ready,no,"Mechanical membership in a research comparison selected by anchor issue edges; not a political identity, alliance, or census."
A105,日本YWCA,retained,at_least_one_human_reviewed_anchor,at_least_one_human_reviewed_anchor,4,4,1,1,research_only,candidate_analysis,ai_seeded,not_frontend_ready,no,"Mechanical membership in a research comparison selected by anchor issue edges; not a political identity, alliance, or census."
A106,辺野古の海を土砂で埋めるな！首都圏連絡会,retained,at_least_one_human_reviewed_anchor,at_least_one_human_reviewed_anchor,4,4,2,2,research_only,candidate_analysis,ai_seeded,not_frontend_ready,no,"Mechanical membership in a research comparison selected by anchor issue edges; not a political identity, alliance, or census."
A107,沖縄YWCA,retained,at_least_one_human_reviewed_anchor,at_least_one_human_reviewed_anchor,4,4,1,1,research_only,candidate_analysis,ai_seeded,not_frontend_ready,no,"Mechanical membership in a research comparison selected by anchor issue edges; not a political identity, alliance, or census."
A108,沖縄を再び戦場にさせない県民の会,retained,at_least_one_human_reviewed_anchor,at_least_one_human_reviewed_anchor,4,4,3,3,research_only,candidate_analysis,ai_seeded,not_frontend_ready,no,"Mechanical membership in a research comparison selected by anchor issue edges; not a political identity, alliance, or census."
A109,第4次嘉手納基地爆音差止訴訟弁護団,retained,at_least_one_human_reviewed_anchor,at_least_one_human_reviewed_anchor,4,4,3,3,research_only,candidate_analysis,ai_seeded,not_frontend_ready,no,"Mechanical membership in a research comparison selected by anchor issue edges; not a political identity, alliance, or census."
A110,辺野古に基地を絶対つくらせない大阪行動,retained,at_least_one_human_reviewed_anchor,at_least_one_human_reviewed_anchor,4,4,2,2,research_only,candidate_analysis,ai_seeded,not_frontend_ready,no,"Mechanical membership in a research comparison selected by anchor issue edges; not a political identity, alliance, or census."
A111,沖縄県女性団体連絡協議会,retained,at_least_one_human_reviewed_anchor,at_least_one_human_reviewed_anchor,4,4,1,1,research_only,candidate_analysis,ai_seeded,not_frontend_ready,no,"Mechanical membership in a research comparison selected by anchor issue edges; not a political identity, alliance, or census."
A112,宮古島地下水研究会,retained,candidate_anchor_only,candidate_anchor_only,4,4,3,3,research_only,candidate_analysis,ai_seeded,not_frontend_ready,no,"Mechanical membership in a research comparison selected by anchor issue edges; not a political identity, alliance, or census."
A113,宜野湾ちゅら水会,retained,candidate_anchor_only,candidate_anchor_only,5,5,3,3,research_only,candidate_analysis,ai_seeded,not_frontend_ready,no,"Mechanical membership in a research comparison selected by anchor issue edges; not a political identity, alliance, or census."
A114,全日本港湾労働組合沖縄地方本部,retained,candidate_anchor_only,candidate_anchor_only,5,5,3,3,research_only,candidate_analysis,ai_seeded,not_frontend_ready,no,"Mechanical membership in a research comparison selected by anchor issue edges; not a political identity, alliance, or census."
A115,新日本婦人の会沖縄県本部,retained,candidate_anchor_only,at_least_one_human_reviewed_anchor,5,5,2,2,research_only,candidate_analysis,ai_seeded,not_frontend_ready,no,"Mechanical membership in a research comparison selected by anchor issue edges; not a political identity, alliance, or census."
