usage_scope,usage_object_id,place,reference_id,existing_main_source_id,reference_kind,title,url,source_type,evidence_level,review_status,archive_status,supports_or_relation_basis,interpretation_limit
actor_place_edge,AP011,Henoko,S005,S005,main_source_id,Peace Boat statement on Henoko emergency NGO declaration,https://peaceboat.org/3620.html,ngo_statement,E4,human_revised,archived,Peace Boat Henoko statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP012,Okinawa Prefecture,S064,S064,main_source_id,NGO非戦ネット 辺野古県民投票結果の尊重を求める声明,https://peaceboat.org/26488.html,ngo_statement,E3,ai_seeded,archived,Henoko referendum solidarity statement context,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP013,Henoko,S009,S009,main_source_id,Earthjustice dugong litigation explainer,https://earthjustice.org/article/fighting-to-protect-the-dugongs-of-japan-s-henoko-bay,legal_international,E4,human_revised,archived,Earthjustice dugong litigation explainer,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP014,Oura Bay,S009,S009,main_source_id,Earthjustice dugong litigation explainer,https://earthjustice.org/article/fighting-to-protect-the-dugongs-of-japan-s-henoko-bay,legal_international,E4,human_revised,archived,Earthjustice dugong litigation explainer,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP015,Ishigaki City,S016,S016,main_source_id,石垣自衛隊配備 初の市民討論会,https://ryukyushimpo.jp/news/entry-385092.html,local_news,E3,ai_seeded,archived,Local news names Ishigaki civic network,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP015,Ishigaki City,S017,S017,main_source_id,石垣陸自配備 市民が工事中止要請,https://ryukyushimpo.jp/news/entry-1176922.html,local_news,E3,ai_seeded,archived,Local news names Ishigaki civic network,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP016,Ishigaki City,S018,S018,main_source_id,石垣市 住民投票条例案 市議会で否決,https://www.qab.co.jp/news/20190202110874.html,local_news,E3,ai_seeded,archived,Ishigaki referendum campaign,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP016,Ishigaki City,S019,S019,main_source_id,有効署名１万４千筆超　２０日に条例制定請求　住民投票、来月の議会で審議　石垣陸自配備,https://www.yaeyama-nippo.co.jp/archives/4232,local_news,E2,human_revised,archived,Ishigaki referendum campaign,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP017,Miyakojima City,S020,S020,main_source_id,陸自配備阻止訴え 宮古で集会 市民 地下水保全求め,https://ryukyushimpo.jp/news/entry-296563.html,local_news,E3,needs_second_source,archived,Miyako water/deployment local news,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP018,Miyakojima City,S021,S021,main_source_id,ミサイル基地いらない 宮古島住民連絡会 結成集会,https://www.jcp.or.jp/akahata/aik19/2019-08-28/2019082814_01_1.html,party_news,E2,ai_seeded,archived,Miyako anti-missile group,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP019,Yonaguni Town,S069,S069,main_source_id,週刊金曜日 自衛隊配備賛否を問う与那国島住民投票 反対派は選挙過程も疑問視,http://www.kinyobi.co.jp/kinyobinews/2015/03/11/,magazine_news,E2,ai_seeded,archived,Yonaguni referendum committee lead,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP019,Yonaguni Town,S010,S010,main_source_id,与那国町住民投票 自衛隊配備 結果は「賛成」多数,https://www.qab.co.jp/news/2015022363334.html,local_news,E2,human_revised,archived,Yonaguni referendum committee lead,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP019,Yonaguni Town,S071,S071,main_source_id,与那国町住民投票条例（平成26年与那国町条例第25号／平成27年条例第1号改正、失効）,https://greenaccess.law.osaka-u.ac.jp/archives/7214,legal_database,E3,human_revised,archived,Yonaguni referendum committee lead,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP020,Yonaguni Town,S015,S015,main_source_id,与那国に自衛隊いらない／配備反対の意見広告呼びかけ,https://www.jcp.or.jp/akahata/aik12/2012-08-31/2012083115_02_1.html,party_news,E2,human_revised,archived,Yonaguni as solidarity target for Yaeyama opinion-ad committee,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP021,Yonaguni Town,S052,S052,main_source_id,与那国イソバの会 ブログ,https://isobanokai.ti-da.net/,organization_blog,E3,ai_seeded,archived,Yonaguni civic group activity around deployment/exercises/life safety,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP021,Yonaguni Town,S068,S068,main_source_id,沖縄タイムス 日米の合同演習 市民が中止要請 与那国イソバの会,https://www.okinawatimes.co.jp/articles/-/1448767,local_news,E3,ai_seeded,archived,Yonaguni civic group activity around deployment/exercises/life safety,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP022,Okinawa Prefecture,S022,S022,main_source_id,沖縄対話プロジェクト 公式ページ,https://okinawataiwa.net/,organization_site,E4,ai_seeded,archived,Okinawa dialogue project,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP023,Yonaguni Town,S022,S022,main_source_id,沖縄対話プロジェクト 公式ページ,https://okinawataiwa.net/,organization_site,E4,ai_seeded,archived,Ryukyu arc/frontline context includes Yonaguni,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP024,Okinawa Prefecture,S023,S023,main_source_id,ノーモア沖縄戦 命どぅ宝の会 結成,https://www.qab.co.jp/news/20220321148994.html,local_news,E4,ai_seeded,archived,No More Okinawa War organization site,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP025,Yonaguni Town,S023,S023,main_source_id,ノーモア沖縄戦 命どぅ宝の会 結成,https://www.qab.co.jp/news/20220321148994.html,local_news,E4,ai_seeded,archived,Ryukyu arc/frontline context,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP025,Yonaguni Town,S024,S024,main_source_id,台湾有事に備え 南西諸島の軍事化に懸念,https://okinawataiwa.net/,organization_site,E2,ai_seeded,archived,Ryukyu arc/frontline context,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP026,Henoko,S049,S049,main_source_id,ヘリ基地反対協議会 公式サイト,https://lovehenoko.org/,organization_site,E4,ai_seeded,archived,Henoko on-site sit-in and maritime action,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP026,Henoko,S008,S008,main_source_id,ジュゴン保護 県内外71団体が米海洋哺乳類委員会に要請,https://ryukyushimpo.jp/news/entry-1154960.html,local_news,E3,ai_seeded,archived,Henoko on-site sit-in and maritime action,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP027,Henoko,S006,S006,main_source_id,OEJP 71 organizations MMC request,https://okinawaejp.blogspot.com/2020/07/,international_advocacy,E4,ai_seeded,archived,JELF/OEJP legal-environmental channel,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP027,Henoko,S007,S007,main_source_id,The Plight of the Okinawa Dugong,https://apjjf.org/2020/16/yoshikawaoejp,academic_article,E3,ai_seeded,manual_archived,JELF/OEJP legal-environmental channel,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP028,Oura Bay,S006,S006,main_source_id,OEJP 71 organizations MMC request,https://okinawaejp.blogspot.com/2020/07/,international_advocacy,E4,ai_seeded,archived,JELF/OEJP dugong/Oura Bay context,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP028,Oura Bay,S007,S007,main_source_id,The Plight of the Okinawa Dugong,https://apjjf.org/2020/16/yoshikawaoejp,academic_article,E3,ai_seeded,manual_archived,JELF/OEJP dugong/Oura Bay context,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP029,Camp Schwab,X001,,legacy_actor_or_placeholder_ref,USO Okinawa,,,E3,not_in_main_source_log,not_in_archive_manifest,USO Okinawa base/service network,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP030,Kadena Air Base,X001,,legacy_actor_or_placeholder_ref,USO Okinawa,,,E3,not_in_main_source_log,not_in_archive_manifest,USO Okinawa base/service network,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP031,Camp Foster,X001,,legacy_actor_or_placeholder_ref,USO Okinawa,,,E3,not_in_main_source_log,not_in_archive_manifest,USO Okinawa base/service network,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP032,Camp Hansen,X001,,legacy_actor_or_placeholder_ref,USO Okinawa,,,E3,not_in_main_source_log,not_in_archive_manifest,USO Okinawa base/service network,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP033,Camp Kinser,X001,,legacy_actor_or_placeholder_ref,USO Okinawa,,,E3,not_in_main_source_log,not_in_archive_manifest,USO Okinawa base/service network,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP034,MCAS Futenma,X001,,legacy_actor_or_placeholder_ref,USO Okinawa,,,E3,not_in_main_source_log,not_in_archive_manifest,USO Okinawa base/service network,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP035,Okinawa Prefecture,X002,,legacy_actor_or_placeholder_ref,Phoenix Corporation / Phoenix Park Hotel,,,E4,not_in_main_source_log,not_in_archive_manifest,Local business donation to USO Okinawa,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP036,Ginowan,X003,,legacy_actor_or_placeholder_ref,American Engineering Corporation AEC,,,E3,not_in_main_source_log,not_in_archive_manifest,USO Okinawa sponsor listing,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP037,Okinawa Prefecture,S041,S041,main_source_id,AWWA / OESC / NOSCO official sites and DVIDS reports,https://okinawahai.com/american-womens-welfare-association/,organization_site,E4,ai_seeded,archived,AWWA Okinawa spouse-club umbrella network,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP037,Okinawa Prefecture,S055,S055,main_source_id,NOSCO AWWA page,https://nosco.wildapricot.org/awwa,organization_site,E4,ai_seeded,archived,AWWA Okinawa spouse-club umbrella network,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP037,Okinawa Prefecture,S072,S072,main_source_id,DVIDS American Women's Welfare Association celebrates 40 years,https://www.dvidshub.net/news/87854/american-womens-welfare-association-celebrates-40-years,military_news,E3,ai_seeded,archived,AWWA Okinawa spouse-club umbrella network,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP038,Okinawa Prefecture,S055,S055,main_source_id,NOSCO AWWA page,https://nosco.wildapricot.org/awwa,organization_site,E4,ai_seeded,archived,NOSCO Okinawa spouse club / AWWA member relation,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP039,Kadena Air Base,S075,S075,main_source_id,Kadena Officers' Spouses' Club charity page,https://www.kadenaofficersspousesclub.com/charity,organization_site,E4,ai_seeded,archived,KOSC Kadena spouse club and Kadena Gift Corner,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP039,Kadena Air Base,S076,S076,main_source_id,Kadena Officers Spouses Club ProPublica Nonprofit Explorer,https://projects.propublica.org/nonprofits/organizations/980214323,nonprofit_record,E4,ai_seeded,archived,KOSC Kadena spouse club and Kadena Gift Corner,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP040,Okinawa Prefecture,S053,S053,main_source_id,OESC donates $3250 to USO Okinawa,https://okinawa.stripes.com/community-news/okinawa-enlisted-spouses-club-uso-okinawa.html,news,E4,ai_seeded,archived,OESC Okinawa thrift shop/nonprofit and AWWA member role,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP040,Okinawa Prefecture,S054,S054,main_source_id,OESC ProPublica Nonprofit Explorer,https://projects.propublica.org/nonprofits/organizations/980346507,nonprofit_record,E4,ai_seeded,archived,OESC Okinawa thrift shop/nonprofit and AWWA member role,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP040,Okinawa Prefecture,S055,S055,main_source_id,NOSCO AWWA page,https://nosco.wildapricot.org/awwa,organization_site,E4,ai_seeded,archived,OESC Okinawa thrift shop/nonprofit and AWWA member role,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP041,Camp Foster,X008,,legacy_actor_or_placeholder_ref,American Red Cross Okinawa,,,E4,not_in_main_source_log,not_in_archive_manifest,Red Cross volunteer program / U.S. Naval Hospital Okinawa,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP042,Camp Foster,X009,,legacy_actor_or_placeholder_ref,Navy-Marine Corps Relief Society Okinawa,,,E4,not_in_main_source_log,not_in_archive_manifest,NMCRS emergency assistance office,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP043,JICA Okinawa,X010,,legacy_actor_or_placeholder_ref,沖縄NGOセンター,,,E4,not_in_main_source_log,not_in_archive_manifest,ONC/JICA Okinawa relation,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP043,JICA Okinawa,X011,,legacy_actor_or_placeholder_ref,JICA沖縄,,,E4,not_in_main_source_log,not_in_archive_manifest,ONC/JICA Okinawa relation,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP044,Ginowan,X010,,legacy_actor_or_placeholder_ref,沖縄NGOセンター,,,E4,not_in_main_source_log,not_in_archive_manifest,ONC Okinawa NGO actor,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP045,JICA Okinawa,X011,,legacy_actor_or_placeholder_ref,JICA沖縄,,,E4,not_in_main_source_log,not_in_archive_manifest,JICA Okinawa institutional node,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP046,Okinawa Prefecture,X012,,legacy_actor_or_placeholder_ref,TOMODACHI Initiative,,,E2,not_in_main_source_log,not_in_archive_manifest,TOMODACHI Okinawa relevance possible,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP047,U.S. Consulate General Naha,X013,,legacy_actor_or_placeholder_ref,U.S. Consulate General Naha Okinawa Youth Council Program,,,E3,not_in_main_source_log,not_in_archive_manifest,Okinawa Youth Council grant opportunity,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP048,Okinawa Prefecture,X014,,legacy_actor_or_placeholder_ref,NED National Endowment for Democracy,,,E2,not_in_main_source_log,not_in_archive_manifest,NED watchlist only,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP050,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP051,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP052,Okinawa Prefecture,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,Local civic group signatory,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP053,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP054,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,Name and 2015 signatory context,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP055,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,Name and 2015 signatory context,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP056,Okinawa Prefecture,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 signatory context,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP057,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP058,Okinawa Prefecture,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,Japan-U.S. citizen network for Okinawa,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP059,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP060,Okinawa Prefecture,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,Okinawa biodiversity citizen network,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP061,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP062,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP063,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP064,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP065,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP066,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP067,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP068,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP069,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP070,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP071,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
actor_place_edge,AP072,Henoko,S004,S004,main_source_id,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,ngo_statement,E4,ai_seeded,archived,2015 NACSJ statement signatory,Source/ref inclusion preserves provenance only; it does not approve the edge or semantic candidate.
