participating_group_claim_id,as_of_date,region,organization_name_as_listed,actor_id,registry_crosswalk_status,evidence_role,source_id,locator,retention_claim,active_division_of_labor_claim,governance_execution_claim,stable_alliance_claim,interpretation_limit,data_layer,claim_status,review_status,frontend_eligibility,central_writeback
H3PG021,2025-05-06,Kochi,須崎港の軍港化に反対する会,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
H3PG022,2025-05-06,Kochi,郷土の軍事化に反対する高知県民ネットワーク,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
H3PG023,2025-05-06,Ehime,ノーモア沖縄戦 えひめの会,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
H3PG024,2025-05-06,Hiroshima/Yamaguchi,ピースリンク広島・呉・岩国,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
H3PG025,2025-05-06,Hiroshima,市民運動交流センターふくやま,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
H3PG026,2025-05-06,Hiroshima,日鉄呉跡地問題を考える会,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
H3PG027,2025-05-06,Osaka/Hyogo,沖縄を再び戦場にさせない実行委員会,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
H3PG028,2025-05-06,Osaka,リブインピース９＋２５,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
H3PG029,2025-05-06,Osaka,平和を求め軍拡を許さない女たちの会・関西,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
H3PG030,2025-05-06,Osaka,祝園弾薬庫 高槻・島本ネットワーク,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
H3PG031,2025-05-06,Osaka,南京大虐殺６０カ年大阪実行委員会,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
H3PG032,2025-05-06,Kyoto,反戦・反貧困・反差別共同行動 in 京都,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
H3PG033,2025-05-06,Kyoto,米軍Ｘバンドレーダー基地反対・京都連絡会,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
H3PG034,2025-05-06,Nara,いのちと平和を考える会,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
H3PG035,2025-05-06,Kyoto/Osaka/Nara,京都・祝園ミサイル弾薬庫問題を考える住民ネットワーク,,no_current_registry_match,participating_or_constituent_group_as_listed,H3V2S011,PDF p.2 参加団体35団体 / 構成団体 list,unmeasured,unmeasured,unmeasured,no,"Source-original participating/constituent-group listing as-of one date; not legal membership, retention, active role, governance execution or dyadic alliance.",research_only,candidate,ai_seeded,not_frontend_ready,no
