observation_id,source_module,source_record_id,reference_id,reference_kind,existing_main_source_id,title,url,evidence_level,metadata_review_status,relation_or_claim_approved,approval_provenance_scope,interpretation_limit
HET_AEV0022,AEV_HR015,AEV0022,S004,main_source,S004,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0023,AEV_HR015,AEV0023,S004,main_source,S004,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0024,AEV_HR015,AEV0024,S004,main_source,S004,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0025,AEV_HR015,AEV0025,S004,main_source,S004,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0026,AEV_HR015,AEV0026,S004,main_source,S004,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0027,AEV_HR015,AEV0027,S004,main_source,S004,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0028,AEV_HR015,AEV0028,S004,main_source,S004,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0029,AEV_HR015,AEV0029,S004,main_source,S004,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0030,AEV_HR015,AEV0030,S004,main_source,S004,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0031,AEV_HR015,AEV0031,S004,main_source,S004,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0032,AEV_HR015,AEV0032,S004,main_source,S004,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0033,AEV_HR015,AEV0033,S004,main_source,S004,辺野古の海を守れ NGO 31団体が緊急共同声明,https://www.nacsj.or.jp/statement/50827/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0034,AEV_HR015,AEV0034,S006,main_source,S006,OEJP 71 organizations MMC request,https://okinawaejp.blogspot.com/2020/07/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0035,AEV_HR015,AEV0035,S006,main_source,S006,OEJP 71 organizations MMC request,https://okinawaejp.blogspot.com/2020/07/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0036,AEV_HR015,AEV0036,S006,main_source,S006,OEJP 71 organizations MMC request,https://okinawaejp.blogspot.com/2020/07/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0037,AEV_HR015,AEV0037,S006,main_source,S006,OEJP 71 organizations MMC request,https://okinawaejp.blogspot.com/2020/07/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0038,AEV_HR015,AEV0038,S006,main_source,S006,OEJP 71 organizations MMC request,https://okinawaejp.blogspot.com/2020/07/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0039,AEV_HR015,AEV0039,S006,main_source,S006,OEJP 71 organizations MMC request,https://okinawaejp.blogspot.com/2020/07/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0040,AEV_HR015,AEV0040,S006,main_source,S006,OEJP 71 organizations MMC request,https://okinawaejp.blogspot.com/2020/07/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0041,AEV_HR015,AEV0041,S006,main_source,S006,OEJP 71 organizations MMC request,https://okinawaejp.blogspot.com/2020/07/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0042,AEV_HR015,AEV0042,S006,main_source,S006,OEJP 71 organizations MMC request,https://okinawaejp.blogspot.com/2020/07/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0043,AEV_HR015,AEV0043,S006,main_source,S006,OEJP 71 organizations MMC request,https://okinawaejp.blogspot.com/2020/07/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0044,AEV_HR015,AEV0044,S006,main_source,S006,OEJP 71 organizations MMC request,https://okinawaejp.blogspot.com/2020/07/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0045,AEV_HR015,AEV0045,S060,main_source,S060,Earthjustice 2003 Okinawa Dugong lawsuit press release,https://earthjustice.org/press/2003/us-japanese-conservation-groups-join-in-legal-effort-to-save-okinawa-dugong-from-extinction,E4,human_verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0046,AEV_HR015,AEV0046,S060,main_source,S060,Earthjustice 2003 Okinawa Dugong lawsuit press release,https://earthjustice.org/press/2003/us-japanese-conservation-groups-join-in-legal-effort-to-save-okinawa-dugong-from-extinction,E4,human_verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0047,AEV_HR015,AEV0047,S061,main_source,S061,JELF Okinawa Dugong NHPA lawsuit plaintiff material,https://www.jelf-justice.org/base_issue/post-1430/,E4,human_verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0048,AEV_HR015,AEV0048,S060,main_source,S060,Earthjustice 2003 Okinawa Dugong lawsuit press release,https://earthjustice.org/press/2003/us-japanese-conservation-groups-join-in-legal-effort-to-save-okinawa-dugong-from-extinction,E4,human_verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0049,AEV_HR015,AEV0049,S009,main_source,S009,Earthjustice dugong litigation explainer,https://earthjustice.org/article/fighting-to-protect-the-dugongs-of-japan-s-henoko-bay,E4,human_revised,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0050,AEV_HR015,AEV0050,S025,main_source,S025,辺野古米軍基地建設のための埋立ての賛否を問う県民投票 結果,https://www.city.nago.okinawa.jp/kurashi/2019020300029/,E4,verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0051,AEV_HR015,AEV0051,S042,main_source,S042,名護市民投票 基地建設反対が多数,https://www.city.nago.okinawa.jp/kurashi/2018071900226/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0052,AEV_HR015,AEV0052,S018,main_source,S018,石垣市 住民投票条例案 市議会で否決,https://www.qab.co.jp/news/20190202110874.html,E3,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0053,AEV_HR015,AEV0053,S069,main_source,S069,週刊金曜日 自衛隊配備賛否を問う与那国島住民投票 反対派は選挙過程も疑問視,http://www.kinyobi.co.jp/kinyobinews/2015/03/11/,E2,human_verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0054,AEV_HR015,AEV0054,S015,main_source,S015,与那国に自衛隊いらない 配備反対の意見広告呼びかけ,https://www.jcp.or.jp/akahata/aik12/2012-08-31/2012083115_02_1.html,E2,needs_second_source,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0055,AEV_HR015,AEV0055,S060,main_source,S060,Earthjustice 2003 Okinawa Dugong lawsuit press release,https://earthjustice.org/press/2003/us-japanese-conservation-groups-join-in-legal-effort-to-save-okinawa-dugong-from-extinction,E4,human_verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0056,AEV_HR015,AEV0056,S060,main_source,S060,Earthjustice 2003 Okinawa Dugong lawsuit press release,https://earthjustice.org/press/2003/us-japanese-conservation-groups-join-in-legal-effort-to-save-okinawa-dugong-from-extinction,E4,human_verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0057,AEV_HR015,AEV0057,S060,main_source,S060,Earthjustice 2003 Okinawa Dugong lawsuit press release,https://earthjustice.org/press/2003/us-japanese-conservation-groups-join-in-legal-effort-to-save-okinawa-dugong-from-extinction,E4,human_verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0058,AEV_HR015,AEV0058,S093,main_source,S093,Okinawa Dugong v Rumsfeld docket USCOURTS-cand-3_03-cv-04350,https://www.govinfo.gov/content/pkg/USCOURTS-cand-3_03-cv-04350/pdf/USCOURTS-cand-3_03-cv-04350-16.pdf,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0059,AEV_HR015,AEV0059,S060,main_source,S060,Earthjustice 2003 Okinawa Dugong lawsuit press release,https://earthjustice.org/press/2003/us-japanese-conservation-groups-join-in-legal-effort-to-save-okinawa-dugong-from-extinction,E4,human_verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0060,AEV_HR015,AEV0060,S060,main_source,S060,Earthjustice 2003 Okinawa Dugong lawsuit press release,https://earthjustice.org/press/2003/us-japanese-conservation-groups-join-in-legal-effort-to-save-okinawa-dugong-from-extinction,E4,human_verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0065,AEV_HR015,AEV0065,S200,main_source,S200,沖縄タイムス―女団協、米軍性暴力を受け県民大会開催へ,https://www.okinawatimes.co.jp/articles/-/1474162,E4,human_checked,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0066,AEV_HR015,AEV0066,S147,main_source,S147,QAB『沖縄を再び戦場にさせない「県民平和大集会」』,https://www.qab.co.jp/news/20231123193623.html,E4,human_checked,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_AEV0067,AEV_HR015,AEV0067,S152,main_source,S152,第4次嘉手納基地爆音差止訴訟 提訴说明,https://ameblo.jp/hibikilaw-staff/entry-12727218527.html,E3,human_checked,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R001,R8_HR014,R8R001,S128,main_source,S128,Center for Biological Diversity v. Mattis No. 15-15695 opinion,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/21/15-15695.pdf,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R001,R8_HR014,R8R001,S129,main_source,S129,Center for Biological Diversity v. Esper No. 18-16836 opinion,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/05/06/18-16836.pdf,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R002,R8_HR014,R8R002,S128,main_source,S128,Center for Biological Diversity v. Mattis No. 15-15695 opinion,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/21/15-15695.pdf,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R003,R8_HR014,R8R003,S128,main_source,S128,Center for Biological Diversity v. Mattis No. 15-15695 opinion,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/21/15-15695.pdf,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R003,R8_HR014,R8R003,S062,main_source,S062,Earthjustice Okinawa Dugong case page,https://earthjustice.org/case/okinawa-dugong-proposed-airbase,E4,human_verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R004,R8_HR014,R8R004,S128,main_source,S128,Center for Biological Diversity v. Mattis No. 15-15695 opinion,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/21/15-15695.pdf,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R004,R8_HR014,R8R004,S062,main_source,S062,Earthjustice Okinawa Dugong case page,https://earthjustice.org/case/okinawa-dugong-proposed-airbase,E4,human_verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R005,R8_HR014,R8R005,S062,main_source,S062,Earthjustice Okinawa Dugong case page,https://earthjustice.org/case/okinawa-dugong-proposed-airbase,E4,human_verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R006,R8_HR014,R8R006,S128,main_source,S128,Center for Biological Diversity v. Mattis No. 15-15695 opinion,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/21/15-15695.pdf,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R006,R8_HR014,R8R006,S062,main_source,S062,Earthjustice Okinawa Dugong case page,https://earthjustice.org/case/okinawa-dugong-proposed-airbase,E4,human_verified,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R007,R8_HR014,R8R007,S093,main_source,S093,Okinawa Dugong v Rumsfeld docket USCOURTS-cand-3_03-cv-04350,https://www.govinfo.gov/content/pkg/USCOURTS-cand-3_03-cv-04350/pdf/USCOURTS-cand-3_03-cv-04350-16.pdf,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R007,R8_HR014,R8R007,S128,main_source,S128,Center for Biological Diversity v. Mattis No. 15-15695 opinion,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/21/15-15695.pdf,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R008,R8_HR014,R8R008,S131,main_source,S131,「普天間飛行場代替施設建設事業に係る環境影響評価書（補正後）」への意見,https://www.nacsj.or.jp/statement/50946/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R008,R8_HR014,R8R008,S132,main_source,S132,普天間飛行場代替施設建設事業に係る環境影響評価方法書に対する意見,https://www.nacsj.or.jp/statement/51098/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R009,R8_HR014,R8R009,S130,main_source,S130,普天間飛行場代替施設建設事業に係る環境影響評価書（補正後） publication hub,https://www.mod.go.jp/rdb/okinawa/effort/base/evaluation/hyoukayouyaku.html,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R010,R8_HR014,R8R010,S130,main_source,S130,普天間飛行場代替施設建設事業に係る環境影響評価書（補正後） publication hub,https://www.mod.go.jp/rdb/okinawa/effort/base/evaluation/hyoukayouyaku.html,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R010,R8_HR014,R8R010,S131,main_source,S131,「普天間飛行場代替施設建設事業に係る環境影響評価書（補正後）」への意見,https://www.nacsj.or.jp/statement/50946/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R011,R8_HR014,R8R011,S133,main_source,S133,Third Kadena Air Base noise injunction appeal judgment,https://www.courts.go.jp/assets/hanrei/hanrei-pdf-88988.pdf,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R012,R8_HR014,R8R012,S134,main_source,S134,爆音響く 第三次嘉手納基地爆音差止訴訟の記録 2011.4-2022.3 総集編,https://ndlsearch.ndl.go.jp/books/R100000002-I032624657,E3,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R013,R8_HR014,R8R013,S134,main_source,S134,爆音響く 第三次嘉手納基地爆音差止訴訟の記録 2011.4-2022.3 総集編,https://ndlsearch.ndl.go.jp/books/R100000002-I032624657,E3,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R014,R8_HR014,R8R014,S133,main_source,S133,Third Kadena Air Base noise injunction appeal judgment,https://www.courts.go.jp/assets/hanrei/hanrei-pdf-88988.pdf,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R015,R8_HR014,R8R015,S135,main_source,S135,令和4年3月10日 普天間飛行場周辺損害賠償請求事件判決,https://www.courts.go.jp/assets/hanrei/hanrei-pdf-91354.pdf,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
HET_R8R016,R8_HR014,R8R016,S136,main_source,S136,「普天間基地爆音訴訟団」のホームページができました,https://okinawagodo.org/blog/1230/,E4,ai_seeded,no,reused_existing_formal_observation__no_new_approval,"Provenance crosswalk only; source presence does not create a new event, alliance, causal claim, funding relation, or political stance."
