claim_id,report_locator,source_id,citation_origin,exists_in_source_log
RCA002,L008;P004,S269,report,yes
RCA002,L008;P004,S270,report,yes
RCA002,L008;P004,S271,report,yes
RCA002,L008;P004,S272,report,yes
RCA002,L008;P004,S273,report,yes
RCA002,L008;P004,S274,report,yes
RCA002,L008;P004,S275,report,yes
RCA002,L008;P004,S276,report,yes
RCA002,L008;P004,S277,report,yes
RCA002,L008;P004,S278,report,yes
RCA002,L008;P004,S279,report,yes
RCA002,L008;P004,S280,report,yes
RCA002,L008;P004,S281,report,yes
RCA002,L008;P004,S282,report,yes
RCA002,L008;P004,S283,report,yes
RCA002,L008;P004,S284,report,yes
RCA002,L008;P004,S285,report,yes
RCA002,L008;P004,S286,report,yes
RCA002,L008;P004,S287,report,yes
RCA002,L008;P004,S288,report,yes
RCA002,L008;P004,S289,report,yes
RCA002,L008;P004,S290,report,yes
RCA002,L008;P004,S291,report,yes
RCA002,L008;P004,S292,report,yes
RCA002,L008;P004,S293,report,yes
RCA002,L008;P004,S294,report,yes
RCA002,L008;P004,S295,report,yes
RCA003,L008;P004,S199,report,yes
RCA003,L008;P004,S200,report,yes
RCA003,L008;P004,S201,report,yes
RCA003,L008;P004,S202,report,yes
RCA003,L008;P004,S203,report,yes
RCA003,L008;P004,S204,report,yes
RCA003,L008;P004,S205,report,yes
RCA003,L008;P004,S206,report,yes
RCA003,L008;P004,S207,report,yes
RCA003,L008;P004,S208,report,yes
RCA003,L008;P004,S209,report,yes
RCA003,L008;P004,S210,report,yes
RCA003,L008;P004,S211,report,yes
RCA003,L008;P004,S212,report,yes
RCA003,L008;P004,S213,report,yes
RCA003,L008;P004,S214,report,yes
RCA003,L008;P004,S215,report,yes
RCA003,L008;P004,S216,report,yes
RCA003,L008;P004,S217,report,yes
RCA003,L008;P004,S218,report,yes
RCA003,L008;P004,S219,report,yes
RCA003,L008;P004,S220,report,yes
RCA003,L008;P004,S221,report,yes
RCA003,L008;P004,S222,report,yes
RCA003,L008;P004,S223,report,yes
RCA003,L008;P004,S224,report,yes
RCA003,L008;P004,S225,report,yes
RCA003,L008;P004,S226,report,yes
RCA003,L008;P004,S227,report,yes
RCA003,L008;P004,S228,report,yes
RCA003,L008;P004,S229,report,yes
RCA003,L008;P004,S230,report,yes
RCA003,L008;P004,S231,report,yes
RCA003,L008;P004,S232,report,yes
RCA003,L008;P004,S233,report,yes
RCA003,L008;P004,S234,report,yes
RCA003,L008;P004,S235,report,yes
RCA003,L008;P004,S236,report,yes
RCA003,L008;P004,S237,report,yes
RCA003,L008;P004,S238,report,yes
RCA003,L008;P004,S239,report,yes
RCA003,L008;P004,S240,report,yes
RCA003,L008;P004,S241,report,yes
RCA003,L008;P004,S242,report,yes
RCA003,L008;P004,S243,report,yes
RCA003,L008;P004,S244,report,yes
RCA003,L008;P004,S245,report,yes
RCA003,L008;P004,S246,report,yes
RCA003,L008;P004,S247,report,yes
RCA003,L008;P004,S248,report,yes
RCA003,L008;P004,S249,report,yes
RCA003,L008;P004,S250,report,yes
RCA003,L008;P004,S251,report,yes
RCA003,L008;P004,S252,report,yes
RCA003,L008;P004,S253,report,yes
RCA003,L008;P004,S254,report,yes
RCA003,L008;P004,S255,report,yes
RCA003,L008;P004,S256,report,yes
RCA003,L008;P004,S257,report,yes
RCA003,L008;P004,S258,report,yes
RCA003,L008;P004,S259,report,yes
RCA003,L008;P004,S260,report,yes
RCA003,L008;P004,S261,report,yes
RCA003,L008;P004,S262,report,yes
RCA003,L008;P004,S263,report,yes
RCA003,L008;P004,S264,report,yes
RCA003,L008;P004,S265,report,yes
RCA003,L008;P004,S266,report,yes
RCA003,L008;P004,S267,report,yes
RCA003,L008;P004,S268,report,yes
RCA003,L008;P004,S269,report,yes
RCA003,L008;P004,S270,report,yes
RCA003,L008;P004,S271,report,yes
RCA003,L008;P004,S272,report,yes
RCA003,L008;P004,S273,report,yes
RCA003,L008;P004,S274,report,yes
RCA003,L008;P004,S275,report,yes
RCA003,L008;P004,S276,report,yes
RCA003,L008;P004,S277,report,yes
RCA003,L008;P004,S278,report,yes
RCA003,L008;P004,S279,report,yes
RCA003,L008;P004,S280,report,yes
RCA003,L008;P004,S281,report,yes
RCA003,L008;P004,S282,report,yes
RCA003,L008;P004,S283,report,yes
RCA003,L008;P004,S284,report,yes
RCA003,L008;P004,S285,report,yes
RCA003,L008;P004,S286,report,yes
RCA003,L008;P004,S287,report,yes
RCA003,L008;P004,S288,report,yes
RCA003,L008;P004,S289,report,yes
RCA003,L008;P004,S290,report,yes
RCA003,L008;P004,S291,report,yes
RCA003,L008;P004,S292,report,yes
RCA003,L008;P004,S293,report,yes
RCA003,L008;P004,S294,report,yes
RCA003,L008;P004,S295,report,yes
RCA004,L008;P004,S199,report,yes
RCA004,L008;P004,S200,report,yes
RCA004,L008;P004,S201,report,yes
RCA004,L008;P004,S202,report,yes
RCA004,L008;P004,S203,report,yes
RCA004,L008;P004,S204,report,yes
RCA004,L008;P004,S205,report,yes
RCA004,L008;P004,S206,report,yes
RCA004,L008;P004,S207,report,yes
RCA004,L008;P004,S208,report,yes
RCA004,L008;P004,S209,report,yes
RCA004,L008;P004,S210,report,yes
RCA004,L008;P004,S211,report,yes
RCA004,L008;P004,S212,report,yes
RCA004,L008;P004,S213,report,yes
RCA004,L008;P004,S214,report,yes
RCA004,L008;P004,S215,report,yes
RCA004,L008;P004,S216,report,yes
RCA004,L008;P004,S217,report,yes
RCA004,L008;P004,S218,report,yes
RCA004,L008;P004,S219,report,yes
RCA004,L008;P004,S220,report,yes
RCA004,L008;P004,S221,report,yes
RCA004,L008;P004,S222,report,yes
RCA004,L008;P004,S223,report,yes
RCA004,L008;P004,S224,report,yes
RCA004,L008;P004,S225,report,yes
RCA004,L008;P004,S226,report,yes
RCA004,L008;P004,S227,report,yes
RCA004,L008;P004,S228,report,yes
RCA004,L008;P004,S229,report,yes
RCA004,L008;P004,S230,report,yes
RCA004,L008;P004,S231,report,yes
RCA004,L008;P004,S232,report,yes
RCA004,L008;P004,S233,report,yes
RCA004,L008;P004,S234,report,yes
RCA004,L008;P004,S235,report,yes
RCA004,L008;P004,S236,report,yes
RCA004,L008;P004,S237,report,yes
RCA004,L008;P004,S238,report,yes
RCA004,L008;P004,S239,report,yes
RCA004,L008;P004,S240,report,yes
RCA004,L008;P004,S241,report,yes
RCA004,L008;P004,S242,report,yes
RCA004,L008;P004,S243,report,yes
RCA004,L008;P004,S244,report,yes
RCA004,L008;P004,S245,report,yes
RCA004,L008;P004,S246,report,yes
RCA004,L008;P004,S247,report,yes
RCA004,L008;P004,S248,report,yes
RCA004,L008;P004,S249,report,yes
RCA004,L008;P004,S250,report,yes
RCA004,L008;P004,S251,report,yes
RCA004,L008;P004,S252,report,yes
RCA004,L008;P004,S253,report,yes
RCA004,L008;P004,S254,report,yes
RCA004,L008;P004,S255,report,yes
RCA004,L008;P004,S256,report,yes
RCA004,L008;P004,S257,report,yes
RCA004,L008;P004,S258,report,yes
RCA004,L008;P004,S259,report,yes
RCA004,L008;P004,S260,report,yes
RCA004,L008;P004,S261,report,yes
RCA004,L008;P004,S262,report,yes
RCA004,L008;P004,S263,report,yes
RCA004,L008;P004,S264,report,yes
RCA004,L008;P004,S265,report,yes
RCA004,L008;P004,S266,report,yes
RCA004,L008;P004,S267,report,yes
RCA004,L008;P004,S268,report,yes
RCA004,L008;P004,S269,report,yes
RCA004,L008;P004,S270,report,yes
RCA004,L008;P004,S271,report,yes
RCA004,L008;P004,S272,report,yes
RCA004,L008;P004,S273,report,yes
RCA004,L008;P004,S274,report,yes
RCA004,L008;P004,S275,report,yes
RCA004,L008;P004,S276,report,yes
RCA004,L008;P004,S277,report,yes
RCA004,L008;P004,S278,report,yes
RCA004,L008;P004,S279,report,yes
RCA004,L008;P004,S280,report,yes
RCA004,L008;P004,S281,report,yes
RCA004,L008;P004,S282,report,yes
RCA004,L008;P004,S283,report,yes
RCA004,L008;P004,S284,report,yes
RCA004,L008;P004,S285,report,yes
RCA004,L008;P004,S286,report,yes
RCA004,L008;P004,S287,report,yes
RCA004,L008;P004,S288,report,yes
RCA004,L008;P004,S289,report,yes
RCA004,L008;P004,S290,report,yes
RCA004,L008;P004,S291,report,yes
RCA004,L008;P004,S292,report,yes
RCA004,L008;P004,S293,report,yes
RCA004,L008;P004,S294,report,yes
RCA004,L008;P004,S295,report,yes
RCA005,L008;P004,S199,report,yes
RCA005,L008;P004,S200,report,yes
RCA005,L008;P004,S201,report,yes
RCA005,L008;P004,S202,report,yes
RCA005,L008;P004,S203,report,yes
RCA005,L008;P004,S204,report,yes
RCA005,L008;P004,S205,report,yes
RCA005,L008;P004,S206,report,yes
RCA005,L008;P004,S207,report,yes
RCA005,L008;P004,S208,report,yes
RCA005,L008;P004,S209,report,yes
RCA005,L008;P004,S210,report,yes
RCA005,L008;P004,S211,report,yes
RCA005,L008;P004,S212,report,yes
RCA005,L008;P004,S213,report,yes
RCA005,L008;P004,S214,report,yes
RCA005,L008;P004,S215,report,yes
RCA005,L008;P004,S216,report,yes
RCA005,L008;P004,S217,report,yes
RCA005,L008;P004,S218,report,yes
RCA005,L008;P004,S219,report,yes
RCA005,L008;P004,S220,report,yes
RCA005,L008;P004,S221,report,yes
RCA005,L008;P004,S222,report,yes
RCA005,L008;P004,S223,report,yes
RCA005,L008;P004,S224,report,yes
RCA005,L008;P004,S225,report,yes
RCA005,L008;P004,S226,report,yes
RCA005,L008;P004,S227,report,yes
RCA005,L008;P004,S228,report,yes
RCA005,L008;P004,S229,report,yes
RCA005,L008;P004,S230,report,yes
RCA005,L008;P004,S231,report,yes
RCA005,L008;P004,S232,report,yes
RCA005,L008;P004,S233,report,yes
RCA005,L008;P004,S234,report,yes
RCA005,L008;P004,S235,report,yes
RCA005,L008;P004,S236,report,yes
RCA005,L008;P004,S237,report,yes
RCA005,L008;P004,S238,report,yes
RCA005,L008;P004,S239,report,yes
RCA005,L008;P004,S240,report,yes
RCA005,L008;P004,S241,report,yes
RCA005,L008;P004,S242,report,yes
RCA005,L008;P004,S243,report,yes
RCA005,L008;P004,S244,report,yes
RCA005,L008;P004,S245,report,yes
RCA005,L008;P004,S246,report,yes
RCA005,L008;P004,S247,report,yes
RCA005,L008;P004,S248,report,yes
RCA005,L008;P004,S249,report,yes
RCA005,L008;P004,S250,report,yes
RCA005,L008;P004,S251,report,yes
RCA005,L008;P004,S252,report,yes
RCA005,L008;P004,S253,report,yes
RCA005,L008;P004,S254,report,yes
RCA005,L008;P004,S255,report,yes
RCA005,L008;P004,S256,report,yes
RCA005,L008;P004,S257,report,yes
RCA005,L008;P004,S258,report,yes
RCA005,L008;P004,S259,report,yes
RCA005,L008;P004,S260,report,yes
RCA005,L008;P004,S261,report,yes
RCA005,L008;P004,S262,report,yes
RCA005,L008;P004,S263,report,yes
RCA005,L008;P004,S264,report,yes
RCA005,L008;P004,S265,report,yes
RCA005,L008;P004,S266,report,yes
RCA005,L008;P004,S267,report,yes
RCA005,L008;P004,S268,report,yes
RCA005,L008;P004,S269,report,yes
RCA005,L008;P004,S270,report,yes
RCA005,L008;P004,S271,report,yes
RCA005,L008;P004,S272,report,yes
RCA005,L008;P004,S273,report,yes
RCA005,L008;P004,S274,report,yes
RCA005,L008;P004,S275,report,yes
RCA005,L008;P004,S276,report,yes
RCA005,L008;P004,S277,report,yes
RCA005,L008;P004,S278,report,yes
RCA005,L008;P004,S279,report,yes
RCA005,L008;P004,S280,report,yes
RCA005,L008;P004,S281,report,yes
RCA005,L008;P004,S282,report,yes
RCA005,L008;P004,S283,report,yes
RCA005,L008;P004,S284,report,yes
RCA005,L008;P004,S285,report,yes
RCA005,L008;P004,S286,report,yes
RCA005,L008;P004,S287,report,yes
RCA005,L008;P004,S288,report,yes
RCA005,L008;P004,S289,report,yes
RCA005,L008;P004,S290,report,yes
RCA005,L008;P004,S291,report,yes
RCA005,L008;P004,S292,report,yes
RCA005,L008;P004,S293,report,yes
RCA005,L008;P004,S294,report,yes
RCA005,L008;P004,S295,report,yes
RCA006,L008;P004,S199,report,yes
RCA006,L008;P004,S200,report,yes
RCA006,L008;P004,S201,report,yes
RCA006,L008;P004,S202,report,yes
RCA006,L008;P004,S203,report,yes
RCA006,L008;P004,S204,report,yes
RCA006,L008;P004,S205,report,yes
RCA006,L008;P004,S206,report,yes
RCA006,L008;P004,S207,report,yes
RCA006,L008;P004,S208,report,yes
RCA006,L008;P004,S209,report,yes
RCA006,L008;P004,S210,report,yes
RCA006,L008;P004,S211,report,yes
RCA006,L008;P004,S212,report,yes
RCA006,L008;P004,S213,report,yes
RCA006,L008;P004,S214,report,yes
RCA006,L008;P004,S215,report,yes
RCA006,L008;P004,S216,report,yes
RCA006,L008;P004,S217,report,yes
RCA006,L008;P004,S218,report,yes
RCA006,L008;P004,S219,report,yes
RCA006,L008;P004,S220,report,yes
RCA006,L008;P004,S221,report,yes
RCA006,L008;P004,S222,report,yes
RCA006,L008;P004,S223,report,yes
RCA006,L008;P004,S224,report,yes
RCA006,L008;P004,S225,report,yes
RCA006,L008;P004,S226,report,yes
RCA006,L008;P004,S227,report,yes
RCA006,L008;P004,S228,report,yes
RCA006,L008;P004,S229,report,yes
RCA006,L008;P004,S230,report,yes
RCA006,L008;P004,S231,report,yes
RCA006,L008;P004,S232,report,yes
RCA006,L008;P004,S233,report,yes
RCA006,L008;P004,S234,report,yes
RCA006,L008;P004,S235,report,yes
RCA006,L008;P004,S236,report,yes
RCA006,L008;P004,S237,report,yes
RCA006,L008;P004,S238,report,yes
RCA006,L008;P004,S239,report,yes
RCA006,L008;P004,S240,report,yes
RCA006,L008;P004,S241,report,yes
RCA006,L008;P004,S242,report,yes
RCA006,L008;P004,S243,report,yes
RCA006,L008;P004,S244,report,yes
RCA006,L008;P004,S245,report,yes
RCA006,L008;P004,S246,report,yes
RCA006,L008;P004,S247,report,yes
RCA006,L008;P004,S248,report,yes
RCA006,L008;P004,S249,report,yes
RCA006,L008;P004,S250,report,yes
RCA006,L008;P004,S251,report,yes
RCA006,L008;P004,S252,report,yes
RCA006,L008;P004,S253,report,yes
RCA006,L008;P004,S254,report,yes
RCA006,L008;P004,S255,report,yes
RCA006,L008;P004,S256,report,yes
RCA006,L008;P004,S257,report,yes
RCA006,L008;P004,S258,report,yes
RCA006,L008;P004,S259,report,yes
RCA006,L008;P004,S260,report,yes
RCA006,L008;P004,S261,report,yes
RCA006,L008;P004,S262,report,yes
RCA006,L008;P004,S263,report,yes
RCA006,L008;P004,S264,report,yes
RCA006,L008;P004,S265,report,yes
RCA006,L008;P004,S266,report,yes
RCA006,L008;P004,S267,report,yes
RCA006,L008;P004,S268,report,yes
RCA006,L008;P004,S269,report,yes
RCA006,L008;P004,S270,report,yes
RCA006,L008;P004,S271,report,yes
RCA006,L008;P004,S272,report,yes
RCA006,L008;P004,S273,report,yes
RCA006,L008;P004,S274,report,yes
RCA006,L008;P004,S275,report,yes
RCA006,L008;P004,S276,report,yes
RCA006,L008;P004,S277,report,yes
RCA006,L008;P004,S278,report,yes
RCA006,L008;P004,S279,report,yes
RCA006,L008;P004,S280,report,yes
RCA006,L008;P004,S281,report,yes
RCA006,L008;P004,S282,report,yes
RCA006,L008;P004,S283,report,yes
RCA006,L008;P004,S284,report,yes
RCA006,L008;P004,S285,report,yes
RCA006,L008;P004,S286,report,yes
RCA006,L008;P004,S287,report,yes
RCA006,L008;P004,S288,report,yes
RCA006,L008;P004,S289,report,yes
RCA006,L008;P004,S290,report,yes
RCA006,L008;P004,S291,report,yes
RCA006,L008;P004,S292,report,yes
RCA006,L008;P004,S293,report,yes
RCA006,L008;P004,S294,report,yes
RCA006,L008;P004,S295,report,yes
RCA020,L062;P023,S200,audit_crosswalk,yes
RCA020,L062;P023,S201,audit_crosswalk,yes
RCA027,L080;P032,S003,report_and_audit,yes
RCA027,L080;P032,S004,report_and_audit,yes
RCA027,L080;P032,S006,report_and_audit,yes
RCA028,L082;P033,S009,report_and_audit,yes
RCA028,L082;P033,S060,report_and_audit,yes
RCA028,L082;P033,S061,report_and_audit,yes
RCA028,L082;P033,S062,report_and_audit,yes
RCA028,L082;P033,S093,report_and_audit,yes
RCA032,L094;P039,S018,report_and_audit,yes
RCA032,L094;P039,S019,report_and_audit,yes
RCA032,L094;P039,S020,report_and_audit,yes
RCA032,L094;P039,S051,report_and_audit,yes
RCA032,L094;P039,S137,report_and_audit,yes
RCA032,L094;P039,S138,report_and_audit,yes
RCA035,L104;P044,S010,report_and_audit,yes
RCA035,L104;P044,S015,report_and_audit,yes
RCA035,L104;P044,S069,report_and_audit,yes
RCA050,L140;P062,S002,report_and_audit,yes
RCA051,L142;P063,S002,audit_crosswalk,yes
RCA052,L144;P064,S002,report,yes
RCA053,L148;P066,S095,report_and_audit,yes
RCA053,L148;P066,S096,report,yes
RCA053,L148;P066,S099,report,yes
RCA053,L148;P066,S100,report,yes
RCA053,L148;P066,S101,report,yes
RCA054,L148;P066,S095,report,yes
RCA054,L148;P066,S096,report_and_audit,yes
RCA054,L148;P066,S099,report,yes
RCA054,L148;P066,S100,report,yes
RCA054,L148;P066,S101,report_and_audit,yes
RCA055,L148;P066,S095,report,yes
RCA055,L148;P066,S096,report,yes
RCA055,L148;P066,S099,report_and_audit,yes
RCA055,L148;P066,S100,report,yes
RCA055,L148;P066,S101,report,yes
RCA056,L148;P066,S095,report,yes
RCA056,L148;P066,S096,report,yes
RCA056,L148;P066,S099,report,yes
RCA056,L148;P066,S100,report_and_audit,yes
RCA056,L148;P066,S101,report,yes
RCA059,L154;P069,S097,report_and_audit,yes
RCA059,L154;P069,S098,report,yes
RCA060,L154;P069,S097,report_and_audit,yes
RCA060,L154;P069,S098,report_and_audit,yes
RCA061,L158;P071,S072,report_and_audit,yes
RCA061,L158;P071,S078,report,yes
RCA061,L158;P071,S094,report_and_audit,yes
RCA062,L158;P071,S072,report_and_audit,yes
RCA062,L158;P071,S078,report_and_audit,yes
RCA062,L158;P071,S094,report,yes
RCA071,L178;P081,S248,report,yes
RCA071,L178;P081,S249,report,yes
RCA071,L178;P081,S250,report,yes
RCA071,L178;P081,S251,report,yes
RCA071,L178;P081,S252,report,yes
RCA071,L178;P081,S253,report,yes
RCA071,L178;P081,S254,report,yes
RCA071,L178;P081,S255,report,yes
RCA071,L178;P081,S256,report,yes
RCA071,L178;P081,S257,report,yes
RCA071,L178;P081,S258,report,yes
RCA071,L178;P081,S259,report,yes
RCA071,L178;P081,S260,report,yes
RCA071,L178;P081,S261,report,yes
RCA071,L178;P081,S262,report,yes
RCA071,L178;P081,S263,report,yes
RCA071,L178;P081,S264,report,yes
RCA071,L178;P081,S265,report,yes
RCA071,L178;P081,S266,report,yes
RCA071,L178;P081,S267,report,yes
RCA071,L178;P081,S268,report,yes
RCA071,L178;P081,S269,report,yes
RCA071,L178;P081,S270,report,yes
RCA071,L178;P081,S271,report,yes
RCA071,L178;P081,S272,report,yes
RCA071,L178;P081,S273,report,yes
RCA071,L178;P081,S274,report,yes
RCA071,L178;P081,S275,report,yes
RCA071,L178;P081,S276,report,yes
RCA071,L178;P081,S277,report,yes
RCA071,L178;P081,S278,report,yes
RCA071,L178;P081,S279,report,yes
RCA071,L178;P081,S280,report,yes
RCA071,L178;P081,S281,report,yes
RCA071,L178;P081,S282,report,yes
RCA071,L178;P081,S283,report,yes
RCA071,L178;P081,S284,report,yes
RCA071,L178;P081,S285,report,yes
RCA071,L178;P081,S286,report,yes
RCA071,L178;P081,S287,report,yes
RCA071,L178;P081,S288,report,yes
RCA071,L178;P081,S289,report,yes
RCA071,L178;P081,S290,report,yes
RCA071,L178;P081,S291,report,yes
RCA071,L178;P081,S292,report,yes
RCA071,L178;P081,S293,report,yes
RCA071,L178;P081,S294,report,yes
RCA071,L178;P081,S295,report,yes
