role_observation_id,person_key,normalized_name_key,name_as_filed,actor_id,actor_name,period_start,period_end,role_title_as_filed,average_hours_per_week,reportable_compensation_usd,source_receipt_id,exact_locator,identity_resolution_status,cross_actor_candidate,review_status,fact_status,allowed_claim,prohibited_inference
PR011,PN_BD9B055C43,sylvia black,Sylvia Black,X004,American Welfare & Works Association (AWWA),2023-06-01,2024-05-31,Cultural Liaison - Interpreter,,,W2A-SR002,official XML Part VII/officer group [5],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR012,PN_35438F7C8E,christina glisson,Christina Glisson,X004,American Welfare & Works Association (AWWA),2023-06-01,2024-05-31,Marketing Coordinator,,,W2A-SR002,official XML Part VII/officer group [6],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR013,PN_B76E8242E6,melissa russell,Melissa Russell,X006,Kadena Officers' Spouses' Club (KOSC),2022-06-01,2023-05-31,President,17.00,0,W2A-SR003,official XML Part VII/officer group [1],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR014,PN_C16E5F7EDF,andrea willis,Andrea Willis,X006,Kadena Officers' Spouses' Club (KOSC),2022-06-01,2023-05-31,First Vice President,2.00,0,W2A-SR003,official XML Part VII/officer group [2],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR015,PN_EC16894A28,kara mclucas mark,Kara McLucas-Mark,X006,Kadena Officers' Spouses' Club (KOSC),2022-06-01,2023-05-31,Second Vice President,5.20,0,W2A-SR003,official XML Part VII/officer group [3],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR016,PN_2B84B4A89D,melissa bouffard,Melissa Bouffard,X006,Kadena Officers' Spouses' Club (KOSC),2022-06-01,2023-05-31,Parlimentarian,6.30,0,W2A-SR003,official XML Part VII/officer group [4],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR017,PN_6D62EA094A,yenifer chaves,Yenifer Chaves,X006,Kadena Officers' Spouses' Club (KOSC),2022-06-01,2023-05-31,"Financial Chair, General Funds",11.36,0,W2A-SR003,official XML Part VII/officer group [5],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR018,PN_25767EB795,kim chiu,Kim Chiu,X006,Kadena Officers' Spouses' Club (KOSC),2022-06-01,2023-05-31,Director of Communications,2.96,0,W2A-SR003,official XML Part VII/officer group [6],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR019,PN_CBDEE66251,meredyth gilmore hall,Meredyth Gilmore Hall,X006,Kadena Officers' Spouses' Club (KOSC),2022-06-01,2023-05-31,Administrative Coordinator,2.50,0,W2A-SR003,official XML Part VII/officer group [7],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR020,PN_9AF4C272FE,trinicia kloepper,Trinicia Kloepper,X006,Kadena Officers' Spouses' Club (KOSC),2022-06-01,2023-05-31,Kadena Gift Corner Liaison,2.65,0,W2A-SR003,official XML Part VII/officer group [8],exact_string_cross_actor_candidate_unreviewed,yes,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR021,PN_B76E8242E6,melissa russell,Melissa Russell,X006,Kadena Officers' Spouses' Club (KOSC),2023-06-01,2024-05-31,President,17.00,0,W2A-SR004,official XML Part VII/officer group [1],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR022,PN_C16E5F7EDF,andrea willis,Andrea Willis,X006,Kadena Officers' Spouses' Club (KOSC),2023-06-01,2024-05-31,First Vice President,2.00,0,W2A-SR004,official XML Part VII/officer group [2],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR023,PN_EC16894A28,kara mclucas mark,Kara McLucas-Mark,X006,Kadena Officers' Spouses' Club (KOSC),2023-06-01,2024-05-31,Second Vice President,5.20,0,W2A-SR004,official XML Part VII/officer group [3],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR024,PN_2B84B4A89D,melissa bouffard,Melissa Bouffard,X006,Kadena Officers' Spouses' Club (KOSC),2023-06-01,2024-05-31,Parlimentarian,6.30,0,W2A-SR004,official XML Part VII/officer group [4],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR025,PN_6D62EA094A,yenifer chaves,Yenifer Chaves,X006,Kadena Officers' Spouses' Club (KOSC),2023-06-01,2024-05-31,"Financial Chair, General F",11.36,0,W2A-SR004,official XML Part VII/officer group [5],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR026,PN_25767EB795,kim chiu,Kim Chiu,X006,Kadena Officers' Spouses' Club (KOSC),2023-06-01,2024-05-31,Director of Communications,2.96,0,W2A-SR004,official XML Part VII/officer group [6],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR027,PN_CBDEE66251,meredyth gilmore hall,Meredyth Gilmore Hall,X006,Kadena Officers' Spouses' Club (KOSC),2023-06-01,2024-05-31,Administrative Coordinator,2.50,0,W2A-SR004,official XML Part VII/officer group [7],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR028,PN_9AF4C272FE,trinicia kloepper,Trinicia Kloepper,X006,Kadena Officers' Spouses' Club (KOSC),2023-06-01,2024-05-31,Kadena Gift Corner Liaison,2.65,0,W2A-SR004,official XML Part VII/officer group [8],exact_string_cross_actor_candidate_unreviewed,yes,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR029,PN_D2D76DD957,brandi evans,Brandi Evans,X006,Kadena Officers' Spouses' Club (KOSC),2024-06-01,2025-05-31,Advisor,4.00,0,W2A-SR005,official XML Part VII/officer group [1],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR030,PN_826A9ADAE6,hannah schaffer,Hannah Schaffer,X006,Kadena Officers' Spouses' Club (KOSC),2024-06-01,2025-05-31,Incoming President,5.00,0,W2A-SR005,official XML Part VII/officer group [2],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR031,PN_AC3123AE1A,brooke epp,Brooke Epp,X006,Kadena Officers' Spouses' Club (KOSC),2024-06-01,2025-05-31,Outgoing President,5.00,0,W2A-SR005,official XML Part VII/officer group [3],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR032,PN_0A91D6C502,anne felts,Anne Felts,X006,Kadena Officers' Spouses' Club (KOSC),2024-06-01,2025-05-31,Pariamentarian,5.00,0,W2A-SR005,official XML Part VII/officer group [4],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR033,PN_F14EBAEEDA,olivia coleman,Olivia Coleman,X006,Kadena Officers' Spouses' Club (KOSC),2024-06-01,2025-05-31,1st VP Chair of Welfare,5.00,0,W2A-SR005,official XML Part VII/officer group [5],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR034,PN_034D0ACBC8,katie marcucci,Katie Marcucci,X006,Kadena Officers' Spouses' Club (KOSC),2024-06-01,2025-05-31,1st VP Chair of Events,4.00,0,W2A-SR005,official XML Part VII/officer group [6],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR035,PN_1109BB2B27,brittaney kinne,Brittaney Kinne,X006,Kadena Officers' Spouses' Club (KOSC),2024-06-01,2025-05-31,Financial Officer,4.00,0,W2A-SR005,official XML Part VII/officer group [7],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR036,PN_9AC1F0FF45,liesliann rodriguez,Liesliann Rodriguez,X006,Kadena Officers' Spouses' Club (KOSC),2024-06-01,2025-05-31,Director of Communications,5.00,0,W2A-SR005,official XML Part VII/officer group [8],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR037,PN_E534911038,alex hopkin,Alex Hopkin,X006,Kadena Officers' Spouses' Club (KOSC),2024-06-01,2025-05-31,Administrative Coordinator,4.00,0,W2A-SR005,official XML Part VII/officer group [9],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR038,PN_2F785E9DD2,annie ranachowski,Annie Ranachowski,X006,Kadena Officers' Spouses' Club (KOSC),2024-06-01,2025-05-31,Gift Corner Liaison,4.00,0,W2A-SR005,official XML Part VII/officer group [10],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR039,PN_34F4677161,natalie gaston,NATALIE GASTON,X016,Marine Officers' Spouses' Club Okinawa (MOSCO),2022-06-01,2023-05-31,PRESIDENT,,,W2A-SR006,official XML Part VII/officer group [1],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR040,PN_6210AF2121,kim hicks,KIM HICKS,X016,Marine Officers' Spouses' Club Okinawa (MOSCO),2022-06-01,2023-05-31,SECRETARY,,,W2A-SR006,official XML Part VII/officer group [2],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR041,PN_5877DB6F62,katie feuquay,KATIE FEUQUAY,X016,Marine Officers' Spouses' Club Okinawa (MOSCO),2022-06-01,2023-05-31,VP OF EVENTS,,,W2A-SR006,official XML Part VII/officer group [3],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR042,PN_07B5EFCB13,jennifer butta,JENNIFER BUTTA,X016,Marine Officers' Spouses' Club Okinawa (MOSCO),2022-06-01,2023-05-31,TREASURER,,,W2A-SR006,official XML Part VII/officer group [4],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR043,PN_B0F24E0012,charease jefferson,CHAREASE JEFFERSON,X016,Marine Officers' Spouses' Club Okinawa (MOSCO),2022-06-01,2023-05-31,PARLIMENTARIAN,,,W2A-SR006,official XML Part VII/officer group [5],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR044,PN_B31045312A,julia whitaker,JULIA WHITAKER,X016,Marine Officers' Spouses' Club Okinawa (MOSCO),2022-06-01,2023-05-31,VP OF WELFARE,,,W2A-SR006,official XML Part VII/officer group [6],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR045,PN_7BB1F8A691,sarah endreola,SARAH ENDREOLA,X016,Marine Officers' Spouses' Club Okinawa (MOSCO),2023-06-01,2024-05-31,PRESIDENT,,,W2A-SR007,official XML Part VII/officer group [1],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR046,PN_3E7CA34876,laura waite,LAURA WAITE,X016,Marine Officers' Spouses' Club Okinawa (MOSCO),2023-06-01,2024-05-31,SECRETARY,,,W2A-SR007,official XML Part VII/officer group [2],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR047,PN_0AB76D36FA,darlene harris,DARLENE HARRIS,X016,Marine Officers' Spouses' Club Okinawa (MOSCO),2023-06-01,2024-05-31,VP OF EVENTS,,,W2A-SR007,official XML Part VII/officer group [3],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR048,PN_65A8024D07,marion strelke,MARION STRELKE,X016,Marine Officers' Spouses' Club Okinawa (MOSCO),2023-06-01,2024-05-31,TREASURER,,,W2A-SR007,official XML Part VII/officer group [4],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR049,PN_B0F24E0012,charease jefferson,CHAREASE JEFFERSON,X016,Marine Officers' Spouses' Club Okinawa (MOSCO),2023-06-01,2024-05-31,PARLIMENTARIAN,,,W2A-SR007,official XML Part VII/officer group [5],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR050,PN_FDC048BC29,annalisa knupp,ANNALISA KNUPP,X016,Marine Officers' Spouses' Club Okinawa (MOSCO),2023-06-01,2024-05-31,WELFARE,,,W2A-SR007,official XML Part VII/officer group [6],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR051,PN_65A8024D07,marion strelke,MARION STRELKE,X016,Marine Officers' Spouses' Club Okinawa (MOSCO),2024-06-01,2025-05-31,TREASURER,,,W2A-SR008,official XML Part VII/officer group [1],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR052,PN_5F4F8CF255,sally braud,Sally Braud,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2022-07-01,2023-06-30,NOSCO President,5.00,0,W2A-SR009,official XML Part VII/officer group [1],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR053,PN_5F35FEF4CA,cara cole,Cara Cole,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2022-07-01,2023-06-30,NOSCO VP of Charities,2.50,0,W2A-SR009,official XML Part VII/officer group [2],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR054,PN_DB56F046D4,jennifer yapshing,Jennifer Yapshing,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2022-07-01,2023-06-30,NOSCO VP of Operations,1.25,0,W2A-SR009,official XML Part VII/officer group [3],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR055,PN_855FE9D666,cait healy,Cait Healy,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2022-07-01,2023-06-30,NOSCO Treasurer,1.25,0,W2A-SR009,official XML Part VII/officer group [4],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR056,PN_128B139FDB,jolene biberston,Jolene Biberston,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2022-07-01,2023-06-30,NOSCO Secretary,1.25,0,W2A-SR009,official XML Part VII/officer group [5],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR057,PN_4593C9EDB5,anna mclaughlin,Anna McLaughlin,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2022-07-01,2023-06-30,NOSCO Scholarship Chair,1.25,0,W2A-SR009,official XML Part VII/officer group [6],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR058,PN_7140F3522C,kristen jones,Kristen Jones,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2022-07-01,2023-06-30,Parliamentarian,0.50,0,W2A-SR009,official XML Part VII/officer group [7],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR059,PN_D5C76398BF,tara viechnicki,Tara Viechnicki,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2022-07-01,2023-06-30,Fleet Gift Shop Liaison,1.50,0,W2A-SR009,official XML Part VII/officer group [8],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR060,PN_207C47B2C1,lucy hill,Lucy Hill,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2022-07-01,2023-06-30,Communications Chair,5.00,0,W2A-SR009,official XML Part VII/officer group [9],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR061,PN_79416ACF4F,stephanie shepherd,Stephanie Shepherd,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2023-07-01,2024-06-30,Fleet Gift Shop Bookkeeper,10.00,0,W2A-SR010,official XML Part VII/officer group [1],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR062,PN_BEE6A4E53E,lindsey richardson,Lindsey Richardson,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2023-07-01,2024-06-30,NOSCO President,10.00,0,W2A-SR010,official XML Part VII/officer group [2],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR063,PN_7A1FC1634B,kristin kerekgyarto,Kristin Kerekgyarto,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2023-07-01,2024-06-30,NOSCO VP of Charities,5.00,0,W2A-SR010,official XML Part VII/officer group [3],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR064,PN_998B56E393,nicole button,Nicole Button,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2023-07-01,2024-06-30,NOSCO Treasurer,5.00,0,W2A-SR010,official XML Part VII/officer group [4],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR065,PN_1207248638,beki phelps,Beki Phelps,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2023-07-01,2024-06-30,Parliamentarian,5.00,0,W2A-SR010,official XML Part VII/officer group [5],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR066,PN_1FBCE64226,sarah wray,Sarah Wray,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2023-07-01,2024-06-30,Fleet Gift Shop Liaison,1.00,0,W2A-SR010,official XML Part VII/officer group [6],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
