candidate_id,actor_id,canonical_name,field_name,current_value,proposed_controlled_value,candidate_disposition,requires_human_review,registry_review_status,evidence_level,interpretation_limit
SF0016,A006,グリーンピース・ジャパン,actor_class,domestic_japan_ngo,domestic_japan_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0017,A006,グリーンピース・ジャパン,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0018,A006,グリーンピース・ジャパン,origin_type,japan_domestic,japan_domestic,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0019,A007,ピースボート,actor_class,domestic_japan_ngo,domestic_japan_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0020,A007,ピースボート,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0021,A007,ピースボート,origin_type,japan_domestic,japan_domestic,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0022,A008,NGO非戦ネット,actor_class,citizen_network,citizen_network,freeze_as_is,no,human_revised,E3,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0023,A008,NGO非戦ネット,legal_status_guess,informal_network（任意ネットワーク・国際協力NGO）,informal_network,mechanical_normalize,no,human_revised,E3,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0024,A008,NGO非戦ネット,origin_type,japan_domestic,japan_domestic,freeze_as_is,no,human_revised,E3,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0025,A009,Earthjustice,actor_class,international_advocacy_actor,international_advocacy_actor,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0026,A009,Earthjustice,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0027,A009,Earthjustice,origin_type,us_origin,us_origin,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0028,A010,石垣島に軍事基地をつくらせない市民連絡会,actor_class,citizen_network,citizen_network,freeze_as_is,no,human_revised,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0029,A010,石垣島に軍事基地をつくらせない市民連絡会,legal_status_guess,informal,informal_association,mechanical_normalize,no,human_revised,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0030,A010,石垣島に軍事基地をつくらせない市民連絡会,origin_type,okinawa_local,okinawa_local,freeze_as_is,no,human_revised,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0031,A011,石垣市住民投票を求める会,actor_class,citizen_group,citizen_group,freeze_as_is,no,human_checked,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0032,A011,石垣市住民投票を求める会,legal_status_guess,informal,informal_association,mechanical_normalize,no,human_checked,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0033,A011,石垣市住民投票を求める会,origin_type,okinawa_local,okinawa_local,freeze_as_is,no,human_checked,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0034,A012,宮古島いのちの水を守ろう！,actor_class,citizen_group,citizen_group,freeze_as_is,no,needs_second_source,E3,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0035,A012,宮古島いのちの水を守ろう！,legal_status_guess,informal,informal_association,mechanical_normalize,no,needs_second_source,E3,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0036,A012,宮古島いのちの水を守ろう！,origin_type,okinawa_local,okinawa_local,freeze_as_is,no,needs_second_source,E3,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0037,A013,ミサイル基地いらない宮古島住民連絡会,actor_class,citizen_network,citizen_network,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0038,A013,ミサイル基地いらない宮古島住民連絡会,legal_status_guess,informal,informal_association,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0039,A013,ミサイル基地いらない宮古島住民連絡会,origin_type,okinawa_local,okinawa_local,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0040,A014,住民投票を成功させるための実行委員会,actor_class,executive_committee,executive_committee,freeze_as_is,no,needs_local_retrieval,E2,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0041,A014,住民投票を成功させるための実行委員会,legal_status_guess,informal（任意の実行委員会）,informal_executive_committee,mechanical_normalize,no,needs_local_retrieval,E2,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0042,A014,住民投票を成功させるための実行委員会,origin_type,okinawa_local,okinawa_local,freeze_as_is,no,needs_local_retrieval,E2,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0043,A015,与那国自衛隊配備反対意見広告実行委員会,actor_class,executive_committee,executive_committee,freeze_as_is,no,needs_local_retrieval,E2,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0044,A015,与那国自衛隊配備反対意見広告実行委員会,legal_status_guess,informal,informal_association,mechanical_normalize,no,needs_local_retrieval,E2,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0045,A015,与那国自衛隊配備反対意見広告実行委員会,origin_type,okinawa_local,okinawa_local,freeze_as_is,no,needs_local_retrieval,E2,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0046,A016,与那国島の明るい未来を願うイソバの会,actor_class,citizen_group,citizen_group,freeze_as_is,no,human_checked,E3,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0047,A016,与那国島の明るい未来を願うイソバの会,legal_status_guess,informal,informal_association,mechanical_normalize,no,human_checked,E3,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0048,A016,与那国島の明るい未来を願うイソバの会,origin_type,okinawa_local,okinawa_local,freeze_as_is,no,human_checked,E3,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0049,A017,沖縄対話プロジェクト,actor_class,citizen_network,citizen_network,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0050,A017,沖縄対話プロジェクト,legal_status_guess,informal_or_project,legal_form_unresolved,freeze_as_unresolved,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0051,A017,沖縄対話プロジェクト,origin_type,okinawa_local,okinawa_local,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0052,A018,ノーモア沖縄戦 命どぅ宝の会,actor_class,citizen_group,citizen_group,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0053,A018,ノーモア沖縄戦 命どぅ宝の会,legal_status_guess,informal,informal_association,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0054,A018,ノーモア沖縄戦 命どぅ宝の会,origin_type,okinawa_local,okinawa_local,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0055,A019,ヘリ基地反対協議会（海上ヘリ基地建設反対・平和と名護市政民主化を求める協議会）,actor_class,citizen_network,citizen_network,freeze_as_is,no,human_checked,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0056,A019,ヘリ基地反対協議会（海上ヘリ基地建設反対・平和と名護市政民主化を求める協議会）,legal_status_guess,任意団体,informal_association,mechanical_normalize,no,human_checked,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0057,A019,ヘリ基地反対協議会（海上ヘリ基地建設反対・平和と名護市政民主化を求める協議会）,origin_type,okinawa_local,okinawa_local,freeze_as_is,no,human_checked,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0058,A020,日本環境法律家連盟（JELF）,actor_class,lawyers_network,lawyers_network,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0059,A020,日本環境法律家連盟（JELF）,legal_status_guess,ngo_or_association,nonprofit_form_unresolved,freeze_as_unresolved,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0060,A020,日本環境法律家連盟（JELF）,origin_type,japan_domestic,japan_domestic,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0061,A021,国際環境NGO FoE Japan,actor_class,domestic_japan_ngo,domestic_japan_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0062,A021,国際環境NGO FoE Japan,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0063,A021,国際環境NGO FoE Japan,origin_type,japan_domestic,japan_domestic,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0064,A022,NPO法人 ラムサール・ネットワーク日本,actor_class,domestic_japan_ngo,domestic_japan_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0065,A022,NPO法人 ラムサール・ネットワーク日本,legal_status_guess,npo,specified_nonprofit_corporation,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0066,A022,NPO法人 ラムサール・ネットワーク日本,origin_type,japan_domestic,japan_domestic,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0067,A023,美ら海にもやんばるにも基地はいらない市民の会,actor_class,local_civic_actor,local_civic_actor,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0068,A023,美ら海にもやんばるにも基地はいらない市民の会,legal_status_guess,informal,informal_association,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0069,A023,美ら海にもやんばるにも基地はいらない市民の会,origin_type,okinawa_local,okinawa_local,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0070,A024,辺野古リレー,actor_class,citizen_network,citizen_network,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0071,A024,辺野古リレー,legal_status_guess,informal,informal_association,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0072,A024,辺野古リレー,origin_type,okinawa_local,okinawa_local,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0073,A025,辺野古への基地建設を許さない実行委員会,actor_class,executive_committee,executive_committee,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0074,A025,辺野古への基地建設を許さない実行委員会,legal_status_guess,informal,informal_association,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0075,A025,辺野古への基地建設を許さない実行委員会,origin_type,okinawa_local,okinawa_local,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0076,A026,ピース・ニュース,actor_class,media_or_advocacy_actor,media_advocacy_actor,mechanical_normalize,no,needs_second_source,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0077,A026,ピース・ニュース,legal_status_guess,unclear,legal_form_unresolved,freeze_as_unresolved,no,needs_second_source,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0078,A026,ピース・ニュース,origin_type,japan_domestic,japan_domestic,freeze_as_is,no,needs_second_source,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0079,A027,公共事業改革市民会議,actor_class,citizen_network,citizen_network,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0080,A027,公共事業改革市民会議,legal_status_guess,informal_or_npo,legal_form_unresolved,freeze_as_unresolved,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0081,A027,公共事業改革市民会議,origin_type,japan_domestic,japan_domestic,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0082,A028,沖縄のための日米市民ネットワーク（JUCON）,actor_class,international_advocacy_actor,international_advocacy_actor,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0083,A028,沖縄のための日米市民ネットワーク（JUCON）,legal_status_guess,network,legal_form_unresolved_network,freeze_as_unresolved,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0084,A028,沖縄のための日米市民ネットワーク（JUCON）,origin_type,mixed_or_network,mixed_or_network,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0085,A029,沖縄・生物多様性市民ネットワーク,actor_class,citizen_network,citizen_network,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0086,A029,沖縄・生物多様性市民ネットワーク,legal_status_guess,network,legal_form_unresolved_network,freeze_as_unresolved,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0087,A029,沖縄・生物多様性市民ネットワーク,origin_type,okinawa_local,okinawa_local,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0088,A030,市川三番瀬を守る会,actor_class,domestic_japan_ngo,domestic_japan_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0089,A030,市川三番瀬を守る会,legal_status_guess,citizen_group,legal_form_unresolved_citizen_group,freeze_as_unresolved,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0090,A030,市川三番瀬を守る会,origin_type,japan_domestic,japan_domestic,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0091,A031,三番瀬のラムサール条約登録を実現する会,actor_class,domestic_japan_ngo,domestic_japan_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0092,A031,三番瀬のラムサール条約登録を実現する会,legal_status_guess,citizen_group,legal_form_unresolved_citizen_group,freeze_as_unresolved,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0093,A031,三番瀬のラムサール条約登録を実現する会,origin_type,japan_domestic,japan_domestic,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0094,A032,Peace Philosophy Centre,actor_class,international_advocacy_actor,international_advocacy_actor,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0095,A032,Peace Philosophy Centre,legal_status_guess,project_or_network,legal_form_unresolved,freeze_as_unresolved,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0096,A032,Peace Philosophy Centre,origin_type,international,international,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0097,A033,Friends of the Earth U.S.,actor_class,international_ngo,international_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0098,A033,Friends of the Earth U.S.,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0099,A033,Friends of the Earth U.S.,origin_type,us_origin,us_origin,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0100,A034,Korea Federation for Environmental Movements (KFEM),actor_class,international_ngo,international_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0101,A034,Korea Federation for Environmental Movements (KFEM),legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0102,A034,Korea Federation for Environmental Movements (KFEM),origin_type,international,international,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0103,A035,Russian Social Ecological Union,actor_class,international_ngo,international_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0104,A035,Russian Social Ecological Union,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0105,A035,Russian Social Ecological Union,origin_type,international,international,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0106,A036,Friends of the Siberian Forests,actor_class,international_ngo,international_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0107,A036,Friends of the Siberian Forests,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0108,A036,Friends of the Siberian Forests,origin_type,international,international,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0109,A037,Centre for Environmental Justice,actor_class,international_ngo,international_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0110,A037,Centre for Environmental Justice,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0111,A037,Centre for Environmental Justice,origin_type,international,international,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0112,A038,Sahabat Alam Malaysia,actor_class,international_ngo,international_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0113,A038,Sahabat Alam Malaysia,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0114,A038,Sahabat Alam Malaysia,origin_type,international,international,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0115,A039,The Legal Rights and Natural Resources Center-Kasama sa Kalikasan,actor_class,international_ngo,international_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0116,A039,The Legal Rights and Natural Resources Center-Kasama sa Kalikasan,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0117,A039,The Legal Rights and Natural Resources Center-Kasama sa Kalikasan,origin_type,international,international,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0118,A040,Forum for Protection of Public Interest (Pro Public),actor_class,international_ngo,international_ngo,freeze_as_is,no,human_checked,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0119,A040,Forum for Protection of Public Interest (Pro Public),legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,human_checked,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0120,A040,Forum for Protection of Public Interest (Pro Public),origin_type,international,international,freeze_as_is,no,human_checked,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0121,A041,Friends of the Earth Brisbane,actor_class,international_ngo,international_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0122,A041,Friends of the Earth Brisbane,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0123,A041,Friends of the Earth Brisbane,origin_type,international,international,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0124,A042,Pacific Environment,actor_class,international_ngo,international_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0125,A042,Pacific Environment,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0126,A042,Pacific Environment,origin_type,us_origin,us_origin,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0127,A043,PENGON-FoE Palestine,actor_class,international_ngo,international_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0128,A043,PENGON-FoE Palestine,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0129,A043,PENGON-FoE Palestine,origin_type,international,international,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0130,A044,Naturvernforbundet / Norwegian Society for the Conservation of Nature,actor_class,international_ngo,international_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0131,A044,Naturvernforbundet / Norwegian Society for the Conservation of Nature,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0132,A044,Naturvernforbundet / Norwegian Society for the Conservation of Nature,origin_type,international,international,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0133,A045,Center for Biological Diversity,actor_class,international_ngo,international_ngo,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0134,A045,Center for Biological Diversity,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0135,A045,Center for Biological Diversity,origin_type,us_origin,us_origin,freeze_as_is,no,ai_seeded,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0136,A046,Pro Natura,actor_class,international_ngo,international_ngo,freeze_as_is,no,human_checked,E4,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
